municipio,zona,promedio_ciencias,promedio_matematicas,total_accesos_internet,puntaje_stem,brecha_stem,nivel_brecha,nivel_conectividad_base,nivel_conectividad,municipio_normalizado
SOCHA,URBANO,50.85294117647059,53.4264705882353,5510.0,52.13970588235294,4.653590620835068,medio,básico,básico,SOCHA
SOCORRO,RURAL,51.21052631578947,52.36842105263158,41963.0,51.78947368421053,4.303358422692654,medio,básico,básico,SOCORRO
SOCORRO,URBANO,50.78118609406953,52.84867075664621,41963.0,51.81492842535787,4.328813163839996,medio,básico,básico,SOCORRO
SOCOTÁ,RURAL,49.35,50.95,1508.0,50.150000000000006,2.663884738482132,medio,básico,básico,SOCOTA
SOCOTÁ,URBANO,50.425,56.075,1508.0,53.25,5.763884738482126,bajo,básico,básico,SOCOTA
SOGAMOSO,RURAL,51.61971830985915,53.183098591549296,305059.0,52.401408450704224,4.91529318918635,medio,medio,medio,SOGAMOSO
SOGAMOSO,URBANO,54.63935372186959,57.03404500865551,305059.0,55.83669936526255,8.350584103744673,bajo,medio,medio,SOGAMOSO
SOLANO,RURAL,38.5,39.16666666666666,1704.0,38.83333333333333,-8.652781928184545,crítico,básico,básico,SOLANO
SOLANO,URBANO,41.95238095238095,41.142857142857146,1704.0,41.54761904761905,-5.938496213898823,crítico,básico,básico,SOLANO
SOLEDAD,URBANO,47.49331445650464,48.51958470976876,941257.0,48.0064495831367,0.5203343216188259,medio,alto,alto,SOLEDAD
SOLITA,RURAL,46.73333333333333,47.266666666666666,891.0,47.0,-0.4861152615178739,alto,básico,básico,SOLITA
SOLITA,URBANO,46.41666666666666,46.708333333333336,891.0,46.5625,-0.9236152615178739,alto,básico,básico,SOLITA
SOMONDOCO,RURAL,46.94736842105263,46.21052631578947,1977.0,46.578947368421055,-0.907167893096819,alto,básico,básico,SOMONDOCO
SOMONDOCO,URBANO,52.285714285714285,54.57142857142857,1977.0,53.42857142857143,5.942456167053557,bajo,básico,básico,SOMONDOCO
SONSÓN,RURAL,45.81818181818182,46.59504132231405,40235.0,46.20661157024794,-1.2795036912699373,alto,básico,básico,SONSON
SONSÓN,URBANO,48.48529411764706,50.5,40235.0,49.49264705882353,2.006531797305655,medio,básico,básico,SONSON
SOPETRÁN,RURAL,44.078947368421055,43.92105263157895,19664.0,44.0,-3.486115261517874,alto,básico,básico,SOPETRAN
SOPETRÁN,URBANO,43.11510791366906,46.1294964028777,19664.0,44.62230215827338,-2.863813103244496,alto,básico,básico,SOPETRAN
SOPLAVIENTO,URBANO,41.31313131313132,42.535353535353536,4361.0,41.92424242424243,-5.561872837275445,crítico,básico,básico,SOPLAVIENTO
SOPÓ,RURAL,60.92436974789916,62.35294117647059,45970.0,61.63865546218487,14.152540200666998,bajo,básico,básico,SOPO
SOPÓ,URBANO,53.29943502824859,54.50847457627118,45970.0,53.90395480225989,6.4178395407420155,bajo,básico,básico,SOPO
SORA,URBANO,49.10526315789474,53.6578947368421,910.0,51.381578947368425,3.895463685850551,medio,básico,básico,SORA
SORACÁ,RURAL,56.6,59.88,3455.0,58.24,10.753884738482128,bajo,básico,básico,SORACA
SORACÁ,URBANO,50.285714285714285,54.82539682539682,3455.0,52.55555555555556,5.069440294037683,medio,básico,básico,SORACA
SOTAQUIRÁ,RURAL,50.875,50.125,5255.0,50.5,3.013884738482126,medio,básico,básico,SOTAQUIRA
SOTAQUIRÁ,URBANO,49.575,52.675,5255.0,51.125,3.638884738482126,medio,básico,básico,SOTAQUIRA
SOTARA,RURAL,45.95652173913044,45.333333333333336,,45.64492753623189,-1.8411877252859838,alto,alto,alto,SOTARA
SOTARA,URBANO,48.625,48.6875,,48.65625,1.1701347384821261,medio,alto,alto,SOTARA
SUAITA,RURAL,49.94623655913978,54.29032258064516,4702.0,52.118279569892465,4.632164308374591,medio,básico,básico,SUAITA
SUAITA,URBANO,38.5,40.125,4702.0,39.3125,-8.173615261517874,crítico,básico,básico,SUAITA
SUAN,URBANO,45.29213483146067,49.10112359550562,3289.0,47.19662921348315,-0.2894860480347248,alto,básico,básico,SUAN
SUAZA,RURAL,46.90990990990991,48.86486486486486,4845.0,47.88738738738739,0.401272125869518,medio,básico,básico,SUAZA
SUAZA,URBANO,46.16470588235294,45.36470588235294,4845.0,45.76470588235294,-1.7214093791649319,alto,básico,básico,SUAZA
SUBACHOQUE,RURAL,61.018181818181816,65.16363636363636,21041.0,63.090909090909086,15.604793829391213,bajo,básico,básico,SUBACHOQUE
SUBACHOQUE,URBANO,52.849673202614376,55.888888888888886,21041.0,54.369281045751634,6.883165784233761,bajo,básico,básico,SUBACHOQUE
SUCRE,RURAL,43.65497076023392,43.67836257309941,4389.0,43.66666666666667,-3.8194485948512025,alto,básico,básico,SUCRE
SUCRE,URBANO,47.774193548387096,48.104838709677416,4389.0,47.939516129032256,0.45340086751438236,medio,básico,básico,SUCRE
SUESCA,RURAL,51.85964912280702,54.54385964912281,25159.0,53.20175438596492,5.715639124447044,bajo,básico,básico,SUESCA
SUESCA,URBANO,47.81111111111111,49.36666666666667,25159.0,48.58888888888889,1.1027736273710147,medio,básico,básico,SUESCA
SUPATÁ,RURAL,49.45454545454545,47.81818181818182,2618.0,48.63636363636364,1.1502483748457664,medio,básico,básico,SUPATA
SUPATÁ,URBANO,47.18918918918919,48.54054054054054,2618.0,47.86486486486487,0.37874960334699637,medio,básico,básico,SUPATA
SUPÍA,RURAL,41.8021978021978,41.582417582417584,27423.0,41.69230769230769,-5.7938075692101805,crítico,básico,básico,SUPIA
SUPÍA,URBANO,45.163716814159294,46.98672566371681,27423.0,46.075221238938056,-1.4108940225798179,alto,básico,básico,SUPIA
SURATÁ,RURAL,53.869565217391305,55.08695652173913,1043.0,54.47826086956522,6.992145608047345,bajo,básico,básico,SURATA
SURATÁ,URBANO,57.70588235294117,61.05882352941177,1043.0,59.382352941176464,11.89623767965859,bajo,básico,básico,SURATA
SUSA,URBANO,45.87096774193548,48.79032258064516,4074.0,47.33064516129032,-0.1554701002275536,alto,básico,básico,SUSA
SUSACÓN,URBANO,48.47368421052632,52.21052631578947,694.0,50.3421052631579,2.8559900016400235,medio,básico,básico,SUSACON
SUTAMARCHÁN,RURAL,50.05555555555556,51.77777777777778,6200.0,50.91666666666667,3.4305514051487975,medio,básico,básico,SUTAMARCHAN
SUTAMARCHÁN,URBANO,47.90625,52.3125,6200.0,50.109375,2.623259738482126,medio,básico,básico,SUTAMARCHAN
SUTATAUSA,URBANO,49.86440677966102,56.08474576271186,9756.0,52.974576271186436,5.488461009668562,bajo,básico,básico,SUTATAUSA
SUTATENZA,RURAL,45.0,51.625,1014.0,48.3125,0.8263847384821261,medio,básico,básico,SUTATENZA
SUTATENZA,URBANO,48.7,51.1,1014.0,49.900000000000006,2.413884738482132,medio,básico,básico,SUTATENZA
SUÁREZ,RURAL,40.88976377952756,40.45669291338583,12651.0,40.673228346456696,-6.812886915061178,crítico,básico,básico,SUAREZ
SUÁREZ,URBANO,42.53030303030303,42.86363636363637,12651.0,42.6969696969697,-4.789145564548171,alto,básico,básico,SUAREZ
SÁCAMA,URBANO,48.93333333333333,53.13333333333333,1830.0,51.03333333333333,3.5472180718154576,medio,básico,básico,SACAMA
SÁCHICA,RURAL,45.85365853658536,48.53658536585366,7196.0,47.195121951219505,-0.2909933102983686,alto,básico,básico,SACHICA
SÁCHICA,URBANO,53.0,54.8,7196.0,53.9,6.413884738482125,bajo,básico,básico,SACHICA
TABIO,RURAL,54.47872340425532,57.297872340425535,53255.0,55.88829787234043,8.402182610822557,bajo,básico,básico,TABIO
TABIO,URBANO,51.785714285714285,53.79166666666666,53255.0,52.78869047619047,5.3025752146725935,bajo,básico,básico,TABIO
TADÓ,RURAL,36.27586206896552,36.27586206896552,4747.0,36.27586206896552,-11.21025319255235,crítico,básico,básico,TADO
TADÓ,URBANO,39.798449612403104,40.95348837209303,4747.0,40.37596899224806,-7.110146269269812,crítico,básico,básico,TADO
TALAIGUA NUEVO,RURAL,39.97590361445784,39.78313253012048,3817.0,39.87951807228916,-7.606597189228715,crítico,básico,básico,TALAIGUA NUEVO
TALAIGUA NUEVO,URBANO,44.52307692307692,45.52307692307692,3817.0,45.02307692307692,-2.4630383384409527,alto,básico,básico,TALAIGUA NUEVO
TAMALAMEQUE,RURAL,43.03333333333333,42.53333333333333,3843.0,42.78333333333333,-4.702781928184542,alto,básico,básico,TAMALAMEQUE
TAMALAMEQUE,URBANO,43.261538461538464,43.815384615384616,3843.0,43.53846153846154,-3.9476537230563338,alto,básico,básico,TAMALAMEQUE
TAME,RURAL,46.417355371900825,47.59090909090909,73113.0,47.00413223140496,-0.48198303011291443,alto,básico,básico,TAME
TAME,URBANO,49.42105263157895,52.38011695906432,73113.0,50.900584795321635,3.4144695338037607,medio,básico,básico,TAME
TAMINANGO,RURAL,48.895348837209305,50.627906976744185,10547.0,49.76162790697674,2.2755126454588677,medio,básico,básico,TAMINANGO
TAMINANGO,URBANO,47.38461538461539,49.52564102564103,10547.0,48.455128205128204,0.9690129436103305,medio,básico,básico,TAMINANGO
TANGUA,RURAL,50.52777777777778,55.30555555555556,3055.0,52.91666666666667,5.4305514051487975,bajo,básico,básico,TANGUA
TANGUA,URBANO,49.31578947368421,50.1578947368421,3055.0,49.73684210526316,2.2507268437452836,medio,básico,básico,TANGUA
TARAPACÁ,RURAL,38.55,37.45,460.0,38.0,-9.486115261517874,crítico,básico,básico,TARAPACA
TARAZÁ,RURAL,41.82706766917293,40.81203007518797,9815.0,41.31954887218045,-6.166566389337426,crítico,básico,básico,TARAZA
TARAZÁ,URBANO,47.376068376068375,48.8974358974359,9815.0,48.136752136752136,0.6506368752342624,medio,básico,básico,TARAZA
TARQUI,RURAL,45.01807228915663,46.8433734939759,9386.0,45.93072289156626,-1.555392369951612,alto,básico,básico,TARQUI
TARQUI,URBANO,49.25961538461539,49.26923076923077,9386.0,49.26442307692308,1.7783078154052063,medio,básico,básico,TARQUI
TARSO,URBANO,47.8,50.44444444444444,7053.0,49.12222222222222,1.6361069607043461,medio,básico,básico,TARSO
TASCO,RURAL,49.72727272727273,51.54545454545455,1640.0,50.63636363636364,3.1502483748457664,medio,básico,básico,TASCO
TASCO,URBANO,50.84444444444444,54.68888888888889,1640.0,52.766666666666666,5.280551405148792,bajo,básico,básico,TASCO
TAURAMENA,RURAL,47.94117647058823,51.11764705882353,18676.0,49.529411764705884,2.04329650318801,medio,básico,básico,TAURAMENA
TAURAMENA,URBANO,50.58767772511848,52.61611374407583,18676.0,51.60189573459716,4.115780473079283,medio,básico,básico,TAURAMENA
TAUSA,RURAL,52.53333333333333,56.53333333333333,6409.0,54.53333333333333,7.047218071815458,bajo,básico,básico,TAUSA
TAUSA,URBANO,49.51948051948052,51.97402597402598,6409.0,50.746753246753244,3.2606379852353697,medio,básico,básico,TAUSA
TELLO,RURAL,49.47058823529412,50.72549019607843,1695.0,50.09803921568628,2.611923954168404,medio,básico,básico,TELLO
TELLO,URBANO,45.19230769230769,45.34615384615385,1695.0,45.269230769230774,-2.2168844922871003,alto,básico,básico,TELLO
TENA,RURAL,51.79545454545455,54.93181818181818,3350.0,53.36363636363636,5.877521102118486,bajo,básico,básico,TENA
TENA,URBANO,47.31818181818182,48.95454545454545,3350.0,48.13636363636364,0.6502483748457664,medio,básico,básico,TENA
TENERIFE,RURAL,42.4,40.74285714285714,4203.0,41.57142857142857,-5.9146866900893045,crítico,básico,básico,TENERIFE
TENERIFE,URBANO,43.57333333333333,42.906666666666666,4203.0,43.239999999999995,-4.246115261517879,alto,básico,básico,TENERIFE
TENJO,RURAL,58.72844827586207,61.00431034482759,43531.0,59.866379310344826,12.380264048826952,bajo,básico,básico,TENJO
TENJO,URBANO,55.526315789473685,57.87218045112782,43531.0,56.69924812030075,9.213132858782878,bajo,básico,básico,TENJO
TENZA,URBANO,52.5,54.88235294117647,2677.0,53.69117647058823,6.205061209070358,bajo,básico,básico,TENZA
TEORAMA,RURAL,45.71428571428572,48.65714285714286,1566.0,47.18571428571429,-0.3004009758035835,alto,básico,básico,TEORAMA
TEORAMA,URBANO,45.333333333333336,47.71014492753624,1566.0,46.52173913043479,-0.9643761310830854,alto,básico,básico,TEORAMA
TERUEL,URBANO,51.096774193548384,53.096774193548384,5235.0,52.096774193548384,4.6106589320305105,medio,básico,básico,TERUEL
TESALIA,RURAL,44.92592592592592,46.77777777777778,10616.0,45.85185185185185,-1.6342634096660262,alto,básico,básico,TESALIA
TESALIA,URBANO,49.71604938271605,51.14814814814815,10616.0,50.4320987654321,2.9459835039142277,medio,básico,básico,TESALIA
TIBACUY,RURAL,52.5,55.75,1350.0,54.125,6.638884738482126,bajo,básico,básico,TIBACUY
TIBACUY,URBANO,49.41666666666666,54.16666666666666,1350.0,51.79166666666666,4.305551405148783,medio,básico,básico,TIBACUY
TIBANÁ,RURAL,49.55,52.0,3977.0,50.775,3.2888847384821247,medio,básico,básico,TIBANA
TIBANÁ,URBANO,47.3768115942029,51.18840579710145,3977.0,49.28260869565217,1.7964934341342982,medio,básico,básico,TIBANA
TIBASOSA,RURAL,56.4,57.55555555555556,21020.0,56.977777777777774,9.4916625162599,bajo,básico,básico,TIBASOSA
TIBASOSA,URBANO,52.81818181818182,55.96969696969697,21020.0,54.39393939393939,6.907824132421517,bajo,básico,básico,TIBASOSA
TIBIRITA,URBANO,46.0,48.08695652173913,904.0,47.04347826086956,-0.44263700064831113,alto,básico,básico,TIBIRITA
TIBÚ,RURAL,43.78421052631579,43.95789473684211,28614.0,43.87105263157895,-3.615062629938926,alto,básico,básico,TIBU
TIBÚ,URBANO,45.05462184873949,45.94117647058823,28614.0,45.49789915966386,-1.9882161018540145,alto,básico,básico,TIBU
TIERRALTA,RURAL,45.93050193050193,45.34169884169884,38334.0,45.63610038610039,-1.8500148754174859,alto,básico,básico,TIERRALTA
TIERRALTA,URBANO,48.21703853955376,48.6105476673428,38334.0,48.413793103448285,0.9276778419304108,medio,básico,básico,TIERRALTA
TIMANÁ,RURAL,49.78,53.18,11406.0,51.480000000000004,3.99388473848213,medio,básico,básico,TIMANA
TIMANÁ,URBANO,46.67142857142857,46.66428571428571,11406.0,46.667857142857144,-0.8182581186607294,alto,básico,básico,TIMANA
TIMBIQUÍ,RURAL,35.225352112676056,33.23943661971831,4899.0,34.232394366197184,-13.25372089532069,crítico,básico,básico,TIMBIQUI
TIMBIQUÍ,URBANO,37.2258064516129,36.29032258064516,4899.0,36.758064516129025,-10.728050745388849,crítico,básico,básico,TIMBIQUI
TIMBÍO,RURAL,46.55681818181818,47.40909090909091,8178.0,46.98295454545455,-0.5031607160633271,alto,básico,básico,TIMBIO
TIMBÍO,URBANO,49.71875,52.49107142857143,8178.0,51.104910714285715,3.6187954527678414,medio,básico,básico,TIMBIO
TINJACÁ,URBANO,53.32258064516129,55.774193548387096,3654.0,54.54838709677419,7.062271835256318,bajo,básico,básico,TINJACA
TIPACOQUE,URBANO,50.44,55.44,762.0,52.94,5.453884738482124,bajo,básico,básico,TIPACOQUE
TIQUISIO,RURAL,40.97560975609756,42.207317073170735,1538.0,41.59146341463415,-5.8946518468837255,crítico,básico,básico,TIQUISIO
TIQUISIO,URBANO,41.15254237288136,42.05084745762712,1538.0,41.60169491525424,-5.8844203462636315,crítico,básico,básico,TIQUISIO
TITIRIBÍ,URBANO,43.320754716981135,44.320754716981135,11168.0,43.820754716981135,-3.665360544536739,alto,básico,básico,TITIRIBI
TOCA,RURAL,49.15533980582524,51.90291262135922,6403.0,50.529126213592235,3.0430109520743613,medio,básico,básico,TOCA
TOCAIMA,RURAL,42.34782608695652,42.391304347826086,16979.0,42.369565217391305,-5.116550044126569,alto,básico,básico,TOCAIMA
TOCAIMA,URBANO,45.86363636363637,49.03030303030303,16979.0,47.4469696969697,-0.03914556454817131,alto,básico,básico,TOCAIMA
TOCANCIPÁ,RURAL,50.84065934065934,54.15384615384615,179429.0,52.497252747252745,5.011137485734871,medio,medio,medio,TOCANCIPA
TOCANCIPÁ,URBANO,52.361607142857146,54.53125,179429.0,53.44642857142857,5.9603133099106955,bajo,medio,medio,TOCANCIPA
TOGÜÍ,URBANO,47.25714285714286,54.22857142857143,116.0,50.74285714285715,3.2567418813392734,medio,básico,básico,TOGUI
TOLEDO,RURAL,45.92134831460674,46.943820224719104,9573.0,46.432584269662925,-1.0535309918549487,alto,básico,básico,TOLEDO
TOLEDO,URBANO,47.82644628099174,49.51239669421488,9573.0,48.66942148760331,1.1833062260854348,medio,básico,básico,TOLEDO
TOLÚ VIEJO,RURAL,47.28346456692913,45.275590551181104,4802.0,46.27952755905512,-1.2065877024627554,alto,básico,básico,TOLU VIEJO
TOLÚ VIEJO,URBANO,45.811764705882354,45.22352941176471,4802.0,45.51764705882353,-1.9684682026943463,alto,básico,básico,TOLU VIEJO
TONA,RURAL,49.14634146341464,50.8780487804878,4850.0,50.01219512195122,2.5260798604333488,medio,básico,básico,TONA
TONA,URBANO,53.88235294117647,54.1764705882353,4850.0,54.029411764705884,6.54329650318801,bajo,básico,básico,TONA
TOPAIPÍ,RURAL,46.64,46.16,1437.0,46.4,-1.0861152615178753,alto,básico,básico,TOPAIPI
TOPAIPÍ,URBANO,43.8,43.3,1437.0,43.55,-3.9361152615178767,alto,básico,básico,TOPAIPI
TORIBÍO,RURAL,41.01162790697674,39.0,,40.00581395348837,-7.480301308029503,crítico,alto,alto,TORIBIO
TORIBÍO,URBANO,41.3013698630137,42.72602739726028,,42.013698630136986,-5.472416631380888,crítico,alto,alto,TORIBIO
TORO,RURAL,37.375,36.9375,15960.0,37.15625,-10.329865261517874,crítico,básico,básico,TORO
TORO,URBANO,46.70175438596491,48.00877192982456,15960.0,47.35526315789474,-0.13085210362313404,alto,básico,básico,TORO
TOTA,URBANO,50.78846153846154,52.98076923076923,1284.0,51.88461538461539,4.398500123097513,medio,básico,básico,TOTA
TOTORÓ,RURAL,43.05303030303031,41.18939393939394,909.0,42.121212121212125,-5.364903140305749,crítico,básico,básico,TOTORO
TOTORÓ,URBANO,49.388888888888886,51.19444444444444,909.0,50.291666666666664,2.8055514051487904,medio,básico,básico,TOTORO
TRINIDAD,RURAL,46.29508196721312,46.967213114754095,6158.0,46.631147540983605,-0.854967720534269,alto,básico,básico,TRINIDAD
TRINIDAD,URBANO,48.32142857142857,52.035714285714285,6158.0,50.17857142857143,2.6924561670535567,medio,básico,básico,TRINIDAD
TRUJILLO,RURAL,44.523809523809526,47.285714285714285,5839.0,45.904761904761905,-1.5813533567559688,alto,básico,básico,TRUJILLO
TRUJILLO,URBANO,47.252747252747255,49.42857142857143,5839.0,48.34065934065934,0.8545440791414691,medio,básico,básico,TRUJILLO
TUBARÁ,RURAL,45.02702702702703,44.18918918918919,5632.0,44.60810810810811,-2.8780071534097615,alto,básico,básico,TUBARA
TUBARÁ,URBANO,43.36538461538461,45.73076923076923,5632.0,44.54807692307692,-2.938038338440954,alto,básico,básico,TUBARA
TUCHÍN,RURAL,42.73122529644269,42.38339920948616,4863.0,42.55731225296442,-4.9288030085534515,alto,básico,básico,TUCHIN
TUCHÍN,URBANO,43.84530386740332,42.08839779005525,4863.0,42.96685082872928,-4.519264432788596,alto,básico,básico,TUCHIN
TULUÁ,RURAL,47.30803571428572,48.4375,395711.0,47.87276785714286,0.3866525956249873,medio,medio,medio,TULUA
TULUÁ,URBANO,51.48556581986144,53.147806004618936,395711.0,52.31668591224019,4.830570650722315,medio,medio,medio,TULUA
TUNJA,RURAL,52.11538461538461,54.46153846153846,509440.0,53.28846153846153,5.802346276943659,bajo,medio,medio,TUNJA
TUNJA,URBANO,55.62421242124213,58.93609360936094,509440.0,57.280153015301536,9.794037753783662,bajo,medio,medio,TUNJA
TUNUNGUÁ,URBANO,41.13636363636363,38.04545454545455,48.0,39.59090909090909,-7.89520617060878,crítico,básico,básico,TUNUNGUA
TURBACO,RURAL,49.642857142857146,50.535714285714285,203826.0,50.089285714285715,2.6031704527678414,medio,medio,medio,TURBACO
TURBACO,URBANO,49.302645502645504,50.62539682539683,203826.0,49.96402116402116,2.477905902503288,medio,medio,medio,TURBACO
TURBANÁ,RURAL,42.62337662337662,42.97402597402598,11320.0,42.7987012987013,-4.687413962816571,alto,básico,básico,TURBANA
TURBANÁ,URBANO,42.816901408450704,42.84507042253521,11320.0,42.83098591549296,-4.655129346024914,alto,básico,básico,TURBANA
TURBO,RURAL,41.85656154628688,42.0061037639878,131667.0,41.93133265513734,-5.554782606380535,crítico,medio,medio,TURBO
TURBO,URBANO,42.1301247771836,42.992869875222816,131667.0,42.56149732620321,-4.924617935314664,alto,medio,medio,TURBO
TURMEQUÉ,URBANO,52.40776699029127,55.23300970873787,1910.0,53.82038834951457,6.334273087996699,bajo,básico,básico,TURMEQUE
TUTA,RURAL,53.583333333333336,56.59722222222222,8532.0,55.09027777777778,7.604162516259905,bajo,básico,básico,TUTA
TUTA,URBANO,55.65,60.05,8532.0,57.849999999999994,10.36388473848212,bajo,básico,básico,TUTA
TUTAZÁ,RURAL,46.46153846153846,52.61538461538461,364.0,49.53846153846153,2.052346276943659,medio,básico,básico,TUTAZA
TUTAZÁ,URBANO,42.5,44.25,364.0,43.375,-4.111115261517874,alto,básico,básico,TUTAZA
TÁMARA,RURAL,45.27272727272727,49.45454545454545,1197.0,47.36363636363636,-0.12247889788151411,alto,básico,básico,TAMARA
TÁMARA,URBANO,50.98076923076923,53.57692307692308,1197.0,52.27884615384616,4.7927308923282865,medio,básico,básico,TAMARA
TÁMESIS,RURAL,45.20588235294117,45.35294117647059,15511.0,45.27941176470588,-2.206703496811997,alto,básico,básico,TAMESIS
TÁMESIS,URBANO,48.44915254237288,48.02542372881356,15511.0,48.23728813559322,0.751172874075344,medio,básico,básico,TAMESIS
TÓPAGA,RURAL,50.888888888888886,55.55555555555556,1341.0,53.22222222222222,5.736106960704348,bajo,básico,básico,TOPAGA
